title,totalScore,reviewsCount,street,city,state,countryCode,website,phone,categories,url,categoryName
Las Violetas,4.5,33538,Av. Rivadavia 3899,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.lasvioletas.com/,+54 11 4958-7387,"['Restaurante','Cafetería']",https://www.google.com/maps/search/?api=1&query=Las%20Violetas&query_place_id=ChIJVT6h917KvJURJLFMHeDu0cI,Restaurante
Al Rayan Almagro,4.7,97,Av. Rivadavia 4028,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 2530-9699,['Restaurante'],https://www.google.com/maps/search/?api=1&query=Al%20Rayan%20Almagro&query_place_id=ChIJrUmJCQDLvJURIBZiEbgIPyc,Restaurante
Huari Nikkei,5,11,Av. Rivadavia 3783,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 2786-8268,[],https://www.google.com/maps/search/?api=1&query=Huari%20Nikkei&query_place_id=ChIJH5wwNcHLvJURIziDF08BEaU,\N
"Hecho en casa - Avenida Belgrano, Buenos Aires, Ciudad Autónoma de Buenos Aires",4.5,39,"C1210AAV, Av. Belgrano 4016",AAV,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 4981-1991,['Restaurante'],https://www.google.com/maps/search/?api=1&query=Hecho%20en%20casa%20-%20Avenida%20Belgrano%2C%20Buenos%20Aires%2C%20Ciudad%20Aut%C3%B3noma%20de%20Buenos%20Aires&query_place_id=ChIJwSGq31vKvJURbQTQWKDtXn8,Restaurante
Cefe! Pizzería,5,24,Quito 3791,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://wa.me/5491176352177,+54 11 7635-2177,['Restaurante'],https://www.google.com/maps/search/?api=1&query=Cefe!%20Pizzer%C3%ADa&query_place_id=ChIJ1Xo_fiHLvJURwNfiP9leOMM,Restaurante
Los Orientales,4.3,4909,Av. Rivadavia 3981,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 4983-1202,['Restaurante'],https://www.google.com/maps/search/?api=1&query=Los%20Orientales&query_place_id=ChIJSV8hiV7KvJUR1AhgbAs34-g,Restaurante
Crocanticas.bsas comida al momento,4.8,34,Treinta y Tres Orientales 190,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://crocanticasbsas.ola.click/,+54 9 11 2732-1963,['Restaurante venezolano'],https://www.google.com/maps/search/?api=1&query=Crocanticas.bsas%20comida%20al%20momento&query_place_id=ChIJn1WuuADLvJURkoTWpgamtUU,Restaurante venezolano
El sitio PANCHOS Y NACHOS,5,66,Bulnes 8,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.instagram.com/elsitiopanchosynachos?igsh=eG5saTN4b2wyZWFp,+54 11 7899-8888,['Restaurante de comida rápida'],https://www.google.com/maps/search/?api=1&query=El%20sitio%20PANCHOS%20Y%20NACHOS&query_place_id=ChIJS6Gs4f_LvJURD28os5WL7hk,Restaurante de comida rápida
La Patrona - Parrilla bodegón,4.5,330,Av. Belgrano 4100,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://linktr.ee/parrillalapatronaok,+54 11 3492-0118,['Restaurante'],https://www.google.com/maps/search/?api=1&query=La%20Patrona%20-%20Parrilla%20bodeg%C3%B3n&query_place_id=ChIJWdOWoTLLvJURmJnfsLR03Rg,Restaurante
Lo de D' Antonio,4.9,91,Av. Boedo 251,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 7140-1568,"['Tienda de pasta','Restaurante especializado en fideos']",https://www.google.com/maps/search/?api=1&query=Lo%20de%20D'%20Antonio&query_place_id=ChIJZ8j8NZvJvJUR0BasJdn66Us,Tienda de pasta
Que sea ROCK,5,40,Bulnes 24,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 3678-1341,['Pizzería'],https://www.google.com/maps/search/?api=1&query=Que%20sea%20ROCK&query_place_id=ChIJy1LCiYvLvJURwVOwe41riJ0,Pizzería
Lo Simple Mercado Natural,4.5,1057,Av. Medrano 34,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.instagram.com/losimplemercado?igsh=bzhqamc1cXlzdnhp,+54 11 4958-1551,"['Restaurante','Cafetería','Tienda de delicatessen','Mercado','Tienda de alimentos naturales']",https://www.google.com/maps/search/?api=1&query=Lo%20Simple%20Mercado%20Natural&query_place_id=ChIJr2Z8WV7KvJURg_ZOyqDgQ9I,Restaurante
Pal antojo,5,1,Av. Hipólito Yrigoyen 3717 C1208ABE,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.instagram.com/palantojo.ook?igsh=ODZpeTJwM3Fxb2lk,+54 11 2305-0106,['Hamburguesería'],https://www.google.com/maps/search/?api=1&query=Pal%20antojo&query_place_id=ChIJHxNdfQDLvJURoSvjhcw_hr4,Hamburguesería
Todo Pasta,4.8,605,Av. Rivadavia 4461,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.todopastarivadavia.com/,+54 11 4983-3089,['Restaurante especializado en fideos'],https://www.google.com/maps/search/?api=1&query=Todo%20Pasta&query_place_id=ChIJEzRwylzKvJURUJk76_-rkxY,Restaurante especializado en fideos
Okysushi,4.8,54,Av. Hipólito Yrigoyen 4019,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://okysushi.site123.me/,+54 11 2793-9612,[],https://www.google.com/maps/search/?api=1&query=Okysushi&query_place_id=ChIJMUBUepjLvJURjTmtWV4oWFQ,\N
BAUTISTA Av. Rivadavia,4.4,913,"Av. Rivadavia 4199, C1205AAB",Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.instagram.com/bautista_cafe/,\N,"['Bar','Cafetería']",https://www.google.com/maps/search/?api=1&query=BAUTISTA%20Av.%20Rivadavia&query_place_id=ChIJbwWT2M7LvJUR42eZ_sPI6b0,Bar
Arkasim,4.7,143,Quintino Bocayuva 125,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.instagram.com/arkasim_/,+54 11 2552-7047,['Bar'],https://www.google.com/maps/search/?api=1&query=Arkasim&query_place_id=ChIJy92vGgDLvJUR7nceZnY8i9U,Bar
La Fragua Restobar,4.3,2871,Av. Rivadavia 4127,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 2110-4043,['Lounge'],https://www.google.com/maps/search/?api=1&query=La%20Fragua%20Restobar&query_place_id=ChIJMdN5OlzKvJURF-6ntjTEnZ0,Lounge
Acatraz,4.3,19849,Av. Rivadavia 3636,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://m.facebook.com/acatrazmultiespacio/,+54 11 4982-4818,"['Bar restaurante','Bar','Club de bolos','Hamburguesería','Pizzería','Sala de billares','Restaurante']",https://www.google.com/maps/search/?api=1&query=Acatraz&query_place_id=ChIJG58JY1_KvJURB2Fl9_HYSt4,Bar restaurante
Le Boheme Bar,3.8,430,Av. Rivadavia 3868,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.facebook.com/pages/Le-Boheme-Bar/522718371075952,+54 11 2720-7944,['Bar'],https://www.google.com/maps/search/?api=1&query=Le%20Boheme%20Bar&query_place_id=ChIJNRKQ1IDLvJUR08P1BKxn8V0,Bar
Asturia,4.2,1830,Av. Rivadavia 3801,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 9 11 2731-1434,"['Bar','Restaurante','Cafetería']",https://www.google.com/maps/search/?api=1&query=Asturia&query_place_id=ChIJDTr-drLLvJUR2RiPjUpoVYk,Bar
Gregón,4.3,1297,Av. Hipólito Yrigoyen 4071,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 3629-7403,"['Bar','Club de música rock']",https://www.google.com/maps/search/?api=1&query=Greg%C3%B3n&query_place_id=ChIJc61k9lvKvJURbJ84bYMEUOk,Bar
MyCavaDeVinos,4.7,3,Lezica 4173,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.mycavadevinos.com.ar/,+54 11 5341-0894,['Vinoteca'],https://www.google.com/maps/search/?api=1&query=MyCavaDeVinos&query_place_id=ChIJv8Rjr1vLvJURDQkdP9GUJVw,Vinoteca
Rosmary,5,2,Lezica 4200,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,\N,['Bar'],https://www.google.com/maps/search/?api=1&query=Rosmary&query_place_id=ChIJ7QHOQ3_LvJURkBMwBeDEAik,Bar
kasita,5,1,Gascón 114,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,\N,['Bar'],https://www.google.com/maps/search/?api=1&query=kasita&query_place_id=ChIJYxdKM7HLvJURLD31t3ogVTg,Bar
Bodegón de amigos de Silvia Ruiz,4,20,Quito,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,\N,['Bar'],https://www.google.com/maps/search/?api=1&query=Bodeg%C3%B3n%20de%20amigos%20de%20Silvia%20Ruiz&query_place_id=ChIJqUMIGsnLvJURWrfDpvLN8L8,Bar
El Puente,4.2,250,Lezica 4201,C1202AAG,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 5310-2510,"['Bar','Restaurante argentino','Cafetería']",https://www.google.com/maps/search/?api=1&query=El%20Puente&query_place_id=ChIJCyjaqF3KvJURHbhoeWVh55w,Bar
Mr Tasty Medrano,5,52,Av. Medrano 130,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,\N,['Hamburguesería'],https://www.google.com/maps/search/?api=1&query=Mr%20Tasty%20Medrano&query_place_id=ChIJF89QVkfLvJUR_d6jUYDo0e4,Hamburguesería
Mr. Smash,5,15,Bartolomé Mitre 3701,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://menu.fu.do/mrsmash,\N,['Hamburguesería'],https://www.google.com/maps/search/?api=1&query=Mr.%20Smash&query_place_id=ChIJ8Wu1-KXLvJURVoZX5lu7TTE,Hamburguesería
La Cocina de Juance,4.8,251,Jerónimo Salguero 537,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.instagram.com/lacocinadejuance/,+54 11 5386-1298,['Comida china para llevar'],https://www.google.com/maps/search/?api=1&query=La%20Cocina%20de%20Juance&query_place_id=ChIJ7QQYS-fLvJUR6dNbxkWqmK0,Comida china para llevar
Gratto,4,6510,Av. Corrientes 3900,AAR,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 4866-6900,"['Restaurante','Bar','Restaurante familiar']",https://www.google.com/maps/search/?api=1&query=Gratto&query_place_id=ChIJB9IIKGLKvJURAszaLEalf2g,Restaurante
Acuña Bar,4.6,935,Av. Díaz Vélez 4002,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.instagram.com/acuna.bar/?hl=es,+54 11 4981-9427,['Restaurante'],https://www.google.com/maps/search/?api=1&query=Acu%C3%B1a%20Bar&query_place_id=ChIJ6Z24JDHLvJURgQSFpOcsXUk,Restaurante
Margarita Food,4.9,18,Av. Medrano 495,C1179AAG,Cdad. Autónoma de Buenos Aires,AR,http://wa.me/541125850270,+54 11 2585-0270,['Restaurante de comida rápida'],https://www.google.com/maps/search/?api=1&query=Margarita%20Food&query_place_id=ChIJFe8xGADLvJURlZhFFMZ-whc,Restaurante de comida rápida
Pastas Quintela,4.8,61,Av. Díaz Vélez 3860,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 4958-0555,"['Tienda de pasta','Restaurante especializado en fideos']",https://www.google.com/maps/search/?api=1&query=Pastas%20Quintela&query_place_id=ChIJTcPeKV7KvJURse20ZLerQaE,Tienda de pasta
Los Antonios,4.6,21,"@losantonios, Jerónimo Salguero 506 510",Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://linktr.ee/losantonios510,+54 11 2266-8353,"['Restaurante','Panadería']",https://www.google.com/maps/search/?api=1&query=Los%20Antonios&query_place_id=ChIJ41F-ozPJvJURcfhtXBiACFU,Restaurante
HESTIA CASA de comidas caseras,4.9,28,Sarmiento 4100,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 6799-6628,['Restaurante'],https://www.google.com/maps/search/?api=1&query=HESTIA%20CASA%20de%20comidas%20caseras&query_place_id=ChIJ-T5U_-LLvJURMGZCyWt-Qhc,Restaurante
Pin Pun Pizzeria,4.3,9810,Av. Corrientes 3954,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.instagram.com/pinpuncorrientes/,+54 11 4862-3260,"['Pizzería','Restaurante argentino']",https://www.google.com/maps/search/?api=1&query=Pin%20Pun%20Pizzeria&query_place_id=ChIJ30Fo02PKvJURvVZfN4WkBBI,Pizzería
Pizzeria lo de Fran,4.7,123,Jerónimo Salguero 293,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 5242-6224,['Pizzería'],https://www.google.com/maps/search/?api=1&query=Pizzeria%20lo%20de%20Fran&query_place_id=ChIJV2_vYGDKvJURAF3hDGdCGDk,Pizzería
La payada Salguero,4.6,7,Jerónimo Salguero 301,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://lapayadaempanadas.com.ar/,+54 75666364,['Restaurante de comida para llevar'],https://www.google.com/maps/search/?api=1&query=La%20payada%20Salguero&query_place_id=ChIJ85ZpTgDLvJURP5M0zMdr_TU,Restaurante de comida para llevar
Pizzería San Miguel,4.1,3762,Av. Corrientes 4196,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.instagram.com/sanmiguelpizzeria/,+54 11 4864-5944,['Restaurante'],https://www.google.com/maps/search/?api=1&query=Pizzer%C3%ADa%20San%20Miguel&query_place_id=ChIJ9bPObmTKvJURWeEy-XLSjrc,Restaurante
Los Floristas,3.9,6309,Av. Corrientes 4299,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 4864-5070,"['Restaurante','Pizzería']",https://www.google.com/maps/search/?api=1&query=Los%20Floristas&query_place_id=ChIJ2zuTVWTKvJURhbo1YLY1UKI,Restaurante
Parrilla Lo De Mary - Restaurante,4.1,1834,Humahuaca 4099,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://m.facebook.com/Parrilla-Lo-de-Mary--975432635873215/,+54 48648033,"['Restaurante argentino','Parrilla']",https://www.google.com/maps/search/?api=1&query=Parrilla%20Lo%20De%20Mary%20-%20Restaurante&query_place_id=ChIJV3sHeGPKvJURSoUXCRuvS5I,Restaurante argentino
Típico Argentino,4.9,42,Av. Hipólito Yrigoyen 3766,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 9 11 5389-3856,['Restaurante'],https://www.google.com/maps/search/?api=1&query=T%C3%ADpico%20Argentino&query_place_id=ChIJZb82YbPLvJURh2bAM34gvr4,Restaurante
Parecchio Pizza & Ristorantino,4.7,7908,Av. La Plata 96,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://mymenuweb.com/int/restaurants/1762627/?utm_source=google_profile&utm_medium=google_profile&utm_campaign=admin,+54 11 4958-4777,"['Restaurante','Bar','Restaurante italiano','Tienda de pasta','Pizzería a domicilio','Pizzería']",https://www.google.com/maps/search/?api=1&query=Parecchio%20Pizza%20%26%20Ristorantino&query_place_id=ChIJd4KKqkTKvJURRYGg4HbEHMI,Restaurante
El Mirasol De Boedo,4.2,1560,Av. Boedo 136,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://elmirasol.com.ar/,+54 11 4864-2379,"['Parrilla','Restaurante argentino','Restaurante']",https://www.google.com/maps/search/?api=1&query=El%20Mirasol%20De%20Boedo&query_place_id=ChIJjRKgq1jKvJURZ1R2OmxHM-w,Parrilla
Cacillo,4,941,Av. Rivadavia 3602,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.cocina.com.ar/cacillo/,+54 11 4981-4947,"['Restaurante','Cafetería','Pizzería']",https://www.google.com/maps/search/?api=1&query=Cacillo&query_place_id=ChIJeVyeYl_KvJURfo4pc68Bz84,Restaurante
Pizzas con masa de leche de camello,\N,\N,Av. Rivadavia 3531,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,\N,['Bar'],https://www.google.com/maps/search/?api=1&query=Pizzas%20con%20masa%20de%20leche%20de%20camello&query_place_id=ChIJKwMnDgDLvJUR9ZkaODHsnB0,Bar
Un Perro café de especialidad,4.9,237,Colombres 90,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.instagram.com/unperro.cafe,\N,['Cafetería'],https://www.google.com/maps/search/?api=1&query=Un%20Perro%20caf%C3%A9%20de%20especialidad&query_place_id=ChIJtykNtujLvJURS3p7uIPWtGs,Cafetería
Armando - Café de Especialidad,4.8,223,Billinghurst 28,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.instagram.com/armandotucafe/,+54 11 4937-0226,['Cafetería'],https://www.google.com/maps/search/?api=1&query=Armando%20-%20Caf%C3%A9%20de%20Especialidad&query_place_id=ChIJ-XRGZQDLvJURfjsXlDD_jXs,Cafetería
The other place,4.5,746,Gascón 104,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,\N,['Sala de conciertos'],https://www.google.com/maps/search/?api=1&query=The%20other%20place&query_place_id=ChIJSw3WdQXLvJURlvaYa5kQf6Q,Sala de conciertos
Las Heliconias coffee roasters,4.9,15,Av. Belgrano 3902,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://sites.google.com/view/caf-de-colombia/inicio,+54 11 7644-3992,['Cafetería'],https://www.google.com/maps/search/?api=1&query=Las%20Heliconias%20coffee%20roasters&query_place_id=ChIJ92gq0CHLvJURk3Sfjwmfv-4,Cafetería
Renacer,4.1,647,Castro Barros 209,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://walink.co/ffe445,+54 49583071,['Restaurante'],https://www.google.com/maps/search/?api=1&query=Renacer&query_place_id=ChIJ55iiIVnKvJURyGDsxwMMsKQ,Restaurante
Porto,4.2,45,Av. Boedo 107,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 4864-7186,['Bar'],https://www.google.com/maps/search/?api=1&query=Porto&query_place_id=ChIJjzXbU1_KvJUR8GhQQXKikkU,Bar
Cosecha Almagro,4.3,816,Av. Hipólito Yrigoyen 4102,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.facebook.com/cosechaok/,\N,['Cafetería'],https://www.google.com/maps/search/?api=1&query=Cosecha%20Almagro&query_place_id=ChIJw9bL_ibLvJURgZNN0l0xwK8,Cafetería
La Americana,\N,\N,Av. Corrientes 3701,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,\N,['Pizzería'],https://www.google.com/maps/search/?api=1&query=La%20Americana&query_place_id=ChIJy4KhWgDLvJUR9sWqYNSw9vA,Pizzería
Parrilla Lo de Fran,4.4,1254,Jerónimo Salguero 302,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 4982-2273,['Parrilla'],https://www.google.com/maps/search/?api=1&query=Parrilla%20Lo%20de%20Fran&query_place_id=ChIJ_cRRXmDKvJURPbeJq107uHo,Parrilla
Sultán,4.5,310,Jerónimo Salguero 348,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://instagram.com/sultan_shawarma.arabe?igshid=ZDdkNTZiNTM=,+54 11 4825-5196,[],https://www.google.com/maps/search/?api=1&query=Sult%C3%A1n&query_place_id=ChIJZ2fDrsfLvJURlEkyOsm6Wlw,\N
ciao sushi,4.7,730,Billinghurst 384,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.instagram.com/p/CK-DnltDgG3/?igshid=1tpt8g30ftovt,+54 11 6017-2609,"['Restaurante','Restaurante de sushi']",https://www.google.com/maps/search/?api=1&query=ciao%20sushi&query_place_id=ChIJsXIXaUrLvJURYUe2AGX8u5g,Restaurante
The Rozz,4.2,644,Av. Medrano 152,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.facebook.com/people/The-Rozz/100063525644603/,+54 11 4983-7898,"['Pub restaurante','Restaurante de desayunos','Restaurante']",https://www.google.com/maps/search/?api=1&query=The%20Rozz&query_place_id=ChIJP7qrIV7KvJURRdkMlTmGP98,Pub restaurante
Astor Almagro,4.9,59,Av. Díaz Vélez 3791,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.instagram.com/astoralmagro/,+54 9 11 4089-3140,"['Bar','Tienda naturista']",https://www.google.com/maps/search/?api=1&query=Astor%20Almagro&query_place_id=ChIJ052tPwDLvJURvzP3dkZU96E,Bar
El Restaurador,4.7,72,Av. Medrano 487,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.instagram.com/elrestaurador.jazz.art,\N,['Club de jazz'],https://www.google.com/maps/search/?api=1&query=El%20Restaurador&query_place_id=ChIJm6j2IgDLvJURtAodYA3Xuhw,Club de jazz
El Boliche de Roberto,4.5,1892,Bulnes 331,ABE,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 7054-9824,"['Bar','Animador','Bar con música en directo']",https://www.google.com/maps/search/?api=1&query=El%20Boliche%20de%20Roberto&query_place_id=ChIJS8GOFGDKvJUR0EnzP6GC3IU,Bar
Trittau,5,11,Av. Medrano 495,C1179AAG,Cdad. Autónoma de Buenos Aires,AR,http://wa.me/541125850270,+54 11 2585-0270,['Bar'],https://www.google.com/maps/search/?api=1&query=Trittau&query_place_id=ChIJuy5AFQDLvJURHc-uz-li2_U,Bar
Música electrónica,\N,\N,Sarmiento 4135,C1197AAI,Cdad. Autónoma de Buenos Aires,AR,\N,\N,['Bar'],https://www.google.com/maps/search/?api=1&query=M%C3%BAsica%20electr%C3%B3nica&query_place_id=ChIJPUj9BwDLvJURCIiEofONEds,Bar
Hasta Trilce,4.5,4056,Maza 177,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.hastatrilce.com.ar/,+54 11 4862-1758,"['Café teatro','Restaurante argentino','Restaurante de cocina española']",https://www.google.com/maps/search/?api=1&query=Hasta%20Trilce&query_place_id=ChIJk6Z1EfbKvJURY1rzqXcD0I4,Café teatro
33 Orientales,5,1,Quito 3970,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,\N,['Restaurante'],https://www.google.com/maps/search/?api=1&query=33%20Orientales&query_place_id=ChIJS-8xg1nKvJURfXjBYzgr7o8,Restaurante
La paz,\N,\N,Maza 55,Comuna 5,Cdad. Autónoma de Buenos Aires,AR,\N,\N,['Bar'],https://www.google.com/maps/search/?api=1&query=La%20paz&query_place_id=ChIJSb3PQQDLvJURZqJA_dDITKw,Bar
Restaurante El Sol,4.6,436,Av. Boedo 178,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.facebook.com/ElSolRESTO/,+54 11 3451-0822,"['Restaurante','Bar restaurante']",https://www.google.com/maps/search/?api=1&query=Restaurante%20El%20Sol&query_place_id=ChIJhw8GqFjKvJUR9OqhgqsdJpc,Restaurante
Bars Team by Sattarkhanov,5,6,Castro Barros 47,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 7152-6755,['Gimnasio'],https://www.google.com/maps/search/?api=1&query=Bars%20Team%20by%20Sattarkhanov&query_place_id=ChIJq_7qTHLLvJURSgbFmwPbf_k,Gimnasio
Maza Club,3.9,54,Av. Rivadavia 3475,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.facebook.com/mazaclubok,+54 11 6270-5675,['Club nocturno'],https://www.google.com/maps/search/?api=1&query=Maza%20Club&query_place_id=ChIJByXBtX_LvJURY_dwnIwFR3A,Club nocturno
EMILIS BEAUTY BAR,4.6,39,Colombres 178,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.instagram.com/emilisbeautybar,+54 11 6659-4170,"['Salón de manicura y pedicura','Esteticista','Esteticista facial','Centro de bronceado','Peluquería']",https://www.google.com/maps/search/?api=1&query=EMILIS%20BEAUTY%20BAR&query_place_id=ChIJD6mH-3zLvJURmynaPijVdQ0,Salón de manicura y pedicura
Sijuju Café,4.4,302,Av. La Plata 24,C1184AAN,Cdad. Autónoma de Buenos Aires,AR,https://www.instagram.com/sijujucafe,\N,['Cafetería'],https://www.google.com/maps/search/?api=1&query=Sijuju%20Caf%C3%A9&query_place_id=ChIJg7-ZaRTLvJURwDOUQpkhNFk,Cafetería
